RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
308,674,MAR,FARIA Jose (BRA),N,12,Salaheddine HMIED,,
249722,300061483,SVK,WEISS Vladimir (SVK),N,21,SALATA,,
337,3058,KSA,SOLARI Jorge (ARG),N,15,Saleh AL DAWOOD,,
97410100,97410014,TOG,PFISTER Otto (GER),S,7,SALIFOU M.,,O86'
255931,300186477,BIH,SUSIC Safet (BIH),N,23,SALIHOVI?,,
255931,300186492,CMR,Volker FINKE (GER),N,20,SALLI,,
249722,300061459,GRE,REHHAGEL Otto (GER),N,14,SALPINGIDIS,,I59'
1014,8732,MEX,LAPUENTE Manuel (MEX),N,18,Salvador CARMONA,,
231,1461,MEX,TRELLEZ Ignacio (MEX),N,16,Salvador FARFAN,,
250,1747,SLV,CARRASCO Hernan (CHI),S,10,Salvador FLAMENCO CABEZAS,,
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Salvador FLORES,,
250,1747,SLV,CARRASCO Hernan (CHI),S,3,Salvador MARIONA,C,
211,1249,MEX,LOPEZ Antonio (ESP),S,12,Salvador MOTA,GK,
220,1415,MEX,LOPEZ Antonio (ESP),S,8,Salvador REYES,,
231,1498,ESP,HERRERA Helenio (ARG),N,2,Salvador SADURNI,,
220,1386,PAR,GONZALEZ Aurelio (PAR),S,5,Salvador VILLALBA,,
308,459,ITA,BEARZOT Enzo (ITA),S,10,Salvatore BAGNI,,
322,42,ITA,VICINI Azeglio (ITA),N,19,Salvatore SCHILLACI,,I75' G78'
293,1051,NZL,ADSHEAD John (NZL),S,11,Sam MALCOLMSON,,O77'
293,1044,NIR,BINGHAM Billy (NIR),S,10,Sam McILROY,,
249722,300061459,GRE,REHHAGEL Otto (GER),S,7,SAMARAS,,O59'
255931,300186471,GRE,SANTOS Fernando (POR),N,22,SAMARIS,,
255931,300186499,RUS,CAPELLO Fabio (ITA),S,19,SAMEDOV,,
293,1012,KUW,PARREIRA Carlos Alberto (BRA),N,15,Sami AL HASHASH,,
255931,300186456,CRO,KOVAC Niko (CRO),N,19,SAMMIR,,
220,1434,SCO,WALKER Dawson (SCO),N,13,Sammy BAIRD,,
220,1421,NIR,DOHERTY Peter (NIR),N,20,Sammy CHAPMAN,,
220,1421,NIR,DOHERTY Peter (NIR),N,15,Sammy McCRORY,,
293,1044,NIR,BINGHAM Billy (NIR),N,13,Sammy NELSON,,
337,3061,NGA,WESTERHOF Clemens (NED),S,12,Samson SIASIA,,O69'
43950100,43950007,ARG,BIELSA Marcelo (ARG),S,6,SAMUEL,,Y51'
97410100,97410004,TRI,BEENHAKKER Leo (NED),S,12,SAMUEL,,O52'
220,1386,PAR,GONZALEZ Aurelio (PAR),N,12,Samuel AGUILAR,,
208,1187,MEX,VIAL Octavio (MEX),N,0,Samuel CUBURU,,
337,3056,CMR,MICHEL Henri (FRA),N,4,Samuel EKEME,,
1014,8727,CMR,LE ROY Claude (FRA),S,18,Samuel IPOUA,,Y30' O65'
201,1098,ROU,LUCHIDE Octav (ROU),N,0,Samuel ZAUBER,,
43950100,43950006,PAR,MALDINI Cesare (ITA),N,19,SANABRIA,,
249722,300061495,CHI,Marcelo BIELSA (ARG),S,7,SANCHEZ,,
43950100,43950011,ECU,GOMEZ Hernan (COL),N,21,SANCHEZ,,
1014,8732,MEX,LAPUENTE Manuel (MEX),N,3,SANCHEZ,,
97410100,97410004,TRI,BEENHAKKER Leo (NED),S,5,SANCHO,,
43950100,43950003,DEN,OLSEN Morten (DEN),S,11,SAND,,O89'
204,1119,HUN,NADAS Odon (HUN),N,0,Sandor BIRO,,
211,1294,HUN,SEBES Gusztav (HUN),N,21,Sandor GELLER,,
278,2199,HUN,BAROTI Lajos (HUN),S,1,Sandor GUJDAR,GK,
211,1294,HUN,SEBES Gusztav (HUN),S,8,Sandor KOCSIS,,G24' G36' G50'
220,1407,HUN,BAROTI Lajos (HUN),S,2,Sandor MATRAI,,
293,896,HUN,MESZOLY Kalman (HUN),S,5,Sandor MULLER,,O68'
278,2199,HUN,BAROTI Lajos (HUN),S,10,Sandor PINTER,,
293,896,HUN,MESZOLY Kalman (HUN),S,14,Sandor SALLAI,,
278,2199,HUN,BAROTI Lajos (HUN),S,5,Sandor ZOMBORI,,
1014,8726,ITA,MALDINI Cesare (ITA),N,13,Sandro COIS,,
238,1608,ITA,FABBRI Edmondo (ITA),S,14,Sandro MAZZOLA,,G8'
231,1507,ITA,MAZZA Paolo (ITA),S,4,Sandro SALVADORE,,
262,2176,SCO,ORMOND Willie (SCO),S,2,Sandy JARDINE,,
97410100,97410014,KOR,Dick ADVOCAAT (NED),N,18,SANGSIK,,I83'
249722,300061454,RSA,PARREIRA Carlos Alberto (BRA),N,21,SANGWENI,,
43950100,43950008,SVN,KATANEC Srecko (SVN),N,2,SANKOVIC,,
43950100,43950016,USA,ARENA Bruce (USA),S,22,SANNEH,,
278,2253,SWE,ERICSON Georg (SWE),N,21,Sanny ASLUND,,
1014,8739,COL,GOMEZ Hernan (COL),S,4,SANTA,,Y47'
43950100,43950006,PAR,MALDINI Cesare (ITA),S,9,SANTA CRUZ,,G39'
97410100,97410003,PAR,RUIZ LEITES Anibal (URU),S,9,SANTACRUZ,,
249722,300061484,PAR,MARTINO Gerardo (ARG),N,11,SANTANA,,I60'
201,1097,PAR,DURAND LAGUNA Jose (ARG),N,0,Santiago BENITEZ,,
250,1747,SLV,CARRASCO Hernan (CHI),N,4,Santiago MENDEZ CORTES,,I67'
322,180,URU,TABAREZ Oscar (URU),N,8,Santiago OSTOLAZA,,
293,749,ARG,MENOTTI Cesar Luis (ARG),N,17,Santiago SANTAMARIA,,
293,901,ESP,SANTAMARIA Jose (URU),N,12,Santiago URQUIAGA,,
278,2216,ESP,KUBALA Ladislao (ESP),N,10,SANTILLANA,,
201,1099,URU,SUPPICI Alberto (URU),S,0,Santos URDINARAN,,
249722,300061483,SVK,WEISS Vladimir (SVK),N,10,SAPARA,,
43950100,43950006,PAR,MALDINI Cesare (ITA),N,3,SARABIA,,
43950100,43950009,CRO,JOZIC Mirko (CRO),N,15,SARIC,,I64'
255931,300186494,ECU,RUEDA Reinaldo (COL),N,19,SARITAMA,,
97410100,97410009,GHA,DUJKOVIC Ratomir (SRB),N,2,SARPEI,,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),N,22,Sasa ILIC,,
211,1249,MEX,LOPEZ Antonio (ESP),N,4,Saturnino MARTINEZ,,
250,1747,SLV,CARRASCO Hernan (CHI),S,5,Saturnino OSORIO,,
322,201,YUG,OSIM Ivica (BIH),S,19,SAVICEVIC,,O55'
97410100,97410005,ARG,Jos� P�KERMAN (ARG),S,7,SAVIOLA,,G38' Y41' O75'
1014,8735,YUG,SANTRAC Slobodan (SRB),S,17,Savo MILOSEVIC,,O58'
337,3059,GRE,PANAGOULIAS Alkis (GRE),S,19,Savvas KOFIDIS,,
97410100,97410005,ARG,Jos� P�KERMAN (ARG),N,13,SCALONI,,
249722,300061478,NED,Bert VAN MARWIJK (NED),N,18,SCHAARS,,
255931,300186456,CRO,KOVAC Niko (CRO),N,13,SCHILDENFELD,,
1014,8729,DEN,JOHANSSON Bo (SWE),S,2,SCHJONBERG,,
43950100,43950004,GER,VOELLER Rudi (GER),S,19,SCHNEIDER,,G90'
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,22,SCHNEIDERLIN,,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),S,8,SCHOLES,,
208,1185,URU,LOPEZ Juan (URU),N,0,Schubert GAMBETTA,,
97410100,97410012,AUS,HIDDINK Guus (NED),S,1,SCHWARZER,GK,
249722,300111112,SUI,HITZFELD Ottmar (GER),N,20,SCHWEGLER,,
97410100,97410001,GER,J�rgen KLINSMANN (GER),S,7,SCHWEINSTEIGER,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,22,SCH�R,,
255931,300186475,GER,LOEW Joachim (GER),N,9,SCH�RRLE,,I63'
337,3054,BEL,VAN HIMST Paul (BEL),S,10,SCIFO,,
1014,4000,SCO,BROWN Craig (SCO),N,15,Scot GEMMILL,,
97410100,97410004,TRI,BEENHAKKER Leo (NED),N,20,SCOTLAND,,
1014,4000,SCO,BROWN Craig (SCO),N,20,Scott BOOTH,,
249722,300061453,URU,TABAREZ Oscar (URU),N,19,SCOTTI,,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),S,1,SEAMAN,GK,
308,459,ITA,BEARZOT Enzo (ITA),N,5,Sebastiano NELA,,
337,3051,SUI,Roy HODGSON (ENG),N,17,Sebastien FOURNIER,,
206,1173,INH,VAN MASTENBROEK Johannes (NED),N,0,See Han TAN,,
255931,300186494,SUI,HITZFELD Ottmar (GER),N,9,SEFEROVIC,,I75' G90'
201,1092,BOL,SAUCEDO Ulises (BOL),S,0,Segundo DURANDAL,,
1014,8734,JPN,OKADA Takeshi (JPN),N,21,Seigo NARAZAKI,,
249722,300061459,GRE,REHHAGEL Otto (GER),S,2,SEITARIDIS,,
43950100,43950015,TUN,SOUAYAH Ammar (TUN),S,11,SELLIMI,C,O67'
337,3053,ROU,IORDANESCU Anghel (ROU),N,13,SELYMES,,I68'
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),N,17,SEMAK,,
255931,300186499,RUS,CAPELLO Fabio (ITA),N,5,SEMENOV,,
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),S,6,SEMSHOV,,Y27' OH45'
97410100,97410013,SUI,KUHN Koebi (SUI),S,4,SENDEROS,,
97410100,97410015,ESP,ARAGONES Luis (ESP),S,16,SENNA,,
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),N,18,SENNIKOV,,
337,3059,ARG,BASILE Alfio (ARG),S,4,SENSINI,,
1014,8732,KOR,CHA Bum Kun (KOR),N,22,SEO D. M.,,
1014,8732,KOR,CHA Bum Kun (KOR),N,11,SEO J. W.,,I75'
211,1300,SUI,RAPPAN Karl (AUT),S,18,Sepp HUEGI,,G78'
238,1656,FRG,SCHOEN Helmut (FRG),N,22,Sepp MAIER,,
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),S,20,SEQUEIRA D.,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),S,20,SEREY DIE,,O62'
262,2083,HAI,TASSY Antoine (HAI),N,5,Serge DUCOSTE,,
262,2083,HAI,TASSY Antoine (HAI),N,13,Serge RACINE,,
293,791,URS,BESKOV Konstantin (RUS),N,15,Sergei ANDREYEV,,I88'
293,791,URS,BESKOV Konstantin (RUS),S,5,Sergei BALTACHA,,
293,791,URS,BESKOV Konstantin (RUS),N,14,Sergei BOROVSKI,,
322,342,URS,LOBANOVSKYI Valeriy (UKR),N,19,Sergei FOKIN,,
337,3057,RUS,SADYRIN Pavel (RUS),S,3,Sergei GORLUKOVICH,,
322,342,URS,LOBANOVSKYI Valeriy (UKR),S,20,Sergei GORLUKOVICH,,
231,1563,URS,KACHALIN Gavril (URS),N,3,Sergei KOTRIKADZE,,
308,610,URS,LOBANOVSKYI Valeriy (UKR),N,22,Sergei KRAKOVSKY,,
293,791,URS,BESKOV Konstantin (RUS),N,21,Sergei RODIONOV,,
220,1372,URS,KACHALIN Gavril (URS),S,10,Sergei SALNIKOV,,
337,3057,RUS,SADYRIN Pavel (RUS),S,22,Sergei YURAN,,O55'
337,3050,ESP,CLEMENTE Javier (ESP),S,12,SERGI,,
293,791,BRA,SANTANA Tele (BRA),S,9,SERGINHO,,
43950100,43950008,ESP,CAMACHO Jose Antonio (ESP),N,18,SERGIO,,
262,2003,CHI,ALAMOS Luis (CHI),S,9,Sergio AHUMADA,,
308,395,ARG,BILARDO Carlos (ARG),N,1,Sergio ALMIRON,,
308,395,ARG,BILARDO Carlos (ARG),S,2,Sergio BATISTA,,O75'
1014,8734,ARG,PASSARELLA Daniel (ARG),N,16,Sergio BERTI,,
206,1179,ITA,POZZO Vittorio (ITA),N,0,Sergio BERTONI,,
211,1249,MEX,LOPEZ Antonio (ESP),N,13,Sergio BRAVO,,
211,1300,ITA,CZEIZLER Lajos (HUN),N,14,Sergio CERVATO,,
250,1883,ITA,VALCAREGGI Ferruccio (ITA),N,19,Sergio GORI,,
322,26,ARG,BILARDO Carlos (ARG),N,12,Sergio GOYCOCHEA,,
208,1192,CHI,BUCCIARDI Arturo (CHI),S,0,Sergio LIVINGSTONE,GKC,
322,180,URU,TABAREZ Oscar (URU),N,17,Sergio MARTINEZ,,
250,1747,SLV,CARRASCO Hernan (CHI),N,19,Sergio MENDEZ,,
231,1473,CHI,RIERA Fernando (CHI),S,4,Sergio NAVARRO,C,
97410100,97410015,ESP,ARAGONES Luis (ESP),S,15,SERGIO RAMOS,,
308,585,URU,BORRAS Omar (URU),S,11,Sergio SANTIN,,
231,1473,CHI,RIERA Fernando (CHI),N,13,Sergio VALDES,,
337,3059,ARG,BASILE Alfio (ARG),N,2,Sergio VAZQUEZ,,
308,610,URS,LOBANOVSKYI Valeriy (UKR),S,20,Serguei ALEINIKOV,,G4'
43950100,43950009,CRO,JOZIC Mirko (CRO),N,2,SERIC,,
1014,8739,COL,GOMEZ Hernan (COL),S,6,SERNA,,
249722,300061483,SVK,WEISS Vladimir (SVK),S,9,SESTAK,,O81'
249722,300061459,KOR,HUH Jungmoo (KOR),N,11,SEUNGYEOUL,,I87'
204,1133,SUI,MUELLER Henry (SUI),S,0,Severino MINELLI,C,
231,1498,ESP,HERRERA Helenio (ARG),S,16,Severino REIJA,,
97410100,97410004,SWE,Lars LAGERB�CK (SWE),S,23,SHAABAN,GK,
308,628,IRQ,EVARISTO (BRA),S,4,SHAKER NADHUM,,
308,628,IRQ,EVARISTO (BRA),S,5,SHAKER SAMIR,,Y29'
249722,300111112,SUI,HITZFELD Ottmar (GER),N,23,SHAQIRI,,
255931,300186499,RUS,CAPELLO Fabio (ITA),S,17,SHATOV,,Y49' O59'
1014,8730,RSA,TROUSSIER Philippe (FRA),N,9,Shaun BARTLETT,,I89'
255931,300186513,ENG,HODGSON Roy (ENG),N,23,SHAW,,
255931,300186499,RUS,CAPELLO Fabio (ITA),N,3,SHCHENNIKOV,,
97410100,97410015,UKR,BLOKHIN Oleg (UKR),N,8,SHELAYEV,,IH46'
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),N,17,SHERINGHAM,,
97410100,97410015,UKR,BLOKHIN Oleg (UKR),S,7,SHEVCHENKO,C,
337,3050,KOR,KIM Ho Kon (KOR),S,7,SHIN Hong Gi,,
238,1710,PRK,MYUNG Rye Hyun (PRK),S,3,SHIN Yung Kyoo,,
1014,8734,JPN,OKADA Takeshi (JPN),N,11,Shinji ONO,,
249722,300061460,NGA,LAGERBACK Lars (SWE),S,6,SHITTU,,
250,1881,ISR,SHEFFER Emmanuel (ISR),S,6,Shmuel ROSENTHAL,,
1014,8734,JPN,OKADA Takeshi (JPN),S,18,Shoji JO,,
43950100,43950007,NGA,ONIGBINDE Adegboye (NGA),S,1,SHORUNMU,GK,
97410100,97410015,UKR,BLOKHIN Oleg (UKR),S,1,SHOVKOVSKYI,GK,
250,1881,ISR,SHEFFER Emmanuel (ISR),N,2,Shraga BAR,,IH46'
97410100,97410015,UKR,BLOKHIN Oleg (UKR),N,23,SHUST,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,1,SI MOHAMMED,GK,
43950100,43950006,RSA,SONO Jomo (RSA),S,6,SIBAYA,,
43950100,43950014,POL,ENGEL Jerzy (POL),N,23,SIBIK,,
262,1955,GDR,BUSCHNER Georg (GER),S,12,Siegmar WAETZLICH,,Y1'
249722,300061459,GRE,REHHAGEL Otto (GER),N,13,SIFAKIS,,
220,1415,SWE,RAYNOR George (ENG),S,6,Sigge PARLING,,
238,1656,FRG,SCHOEN Helmut (FRG),S,10,Sigi HELD,,G15'
249722,300061483,NZL,HERBERT Ricki (NZL),N,2,SIGMUND,,
204,1108,GER,NERZ Otto (GER),S,0,Sigmund HARINGER,,
337,3055,NOR,OLSEN Egil (NOR),N,21,Sigurd RUSHFELDT,,
308,439,BRA,SANTANA Tele (BRA),N,20,SILAS,,
238,1596,BRA,FEOLA Vicente (BRA),N,19,SILVA,,
255931,300186473,CHI,SAMPAOLI Jorge (ARG),N,5,SILVA,,
249722,300111112,ESP,DEL BOSQUE Vicente (ESP),S,21,SILVA,,O62'
249722,300061453,URU,TABAREZ Oscar (URU),N,23,SILVA,,
43950100,43950001,FRA,LEMERRE Roger (FRA),N,13,SILVESTRE,,
208,1208,ESP,EIZAGUIRRE Guillermo (ESP),S,0,Silvestre IGOA,,G81'
293,896,SLV,RODRIGUEZ Mauricio (SLV),N,7,Silvio AQUINO,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),N,11,Silvio MARIC,,
231,1447,ARG,LORENZO Juan Carlos (ARG),S,3,Silvio MARZOLINI,,
206,1179,ITA,POZZO Vittorio (ITA),S,0,Silvio PIOLA,,G94'
204,1141,ROU,RADULESCU Constantin (ROU),S,0,Silviu BINDEA,,
322,342,ROU,JENEI Emerich (ROU),S,1,Silviu LUNG,GKC,
211,1276,YUG,TIRNANIC Aleksandar (YUG),N,16,Sima MILOVANOV,,
238,1596,BUL,VYTLACIL Rudolf (TCH),N,21,Simeon SIMEONOV,,
337,3059,ARG,BASILE Alfio (ARG),S,14,SIMEONE,,
43950100,43950008,SVN,KATANEC Srecko (SVN),S,1,SIMEUNOVIC,GK,
43950100,43950009,CRO,JOZIC Mirko (CRO),N,20,SIMIC,,
1014,4000,SCO,BROWN Craig (SCO),N,13,Simon DONNELLY,,
204,1111,ESP,GARCIA Amadeo (ESP),S,0,Simon LECUE,,
293,833,CMR,VINCENT Jean (FRA),N,22,Simon TCHOBANG,,
43950100,43950013,BEL,WASEIGE Robert (BEL),S,6,SIMONS,,
43950100,43950009,CRO,JOZIC Mirko (CRO),S,3,SIMUNIC,,
97410100,97410011,CRO,KRANJCAR Zlatko (CRO),S,3,SIMUNIC ,,
97410100,97410008,POR,SCOLARI Luiz Felipe (BRA),S,11,SIM�O,,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),N,4,SINCLAIR,,
1014,8735,YUG,SANTRAC Slobodan (SRB),S,11,Sinisa MIHAJLOVIC,,G73'
208,1230,YUG,ARSENIJEVIC Milorad (YUG),N,0,Sinisa ZLATKOVIC,,
255931,300186507,CIV,LAMOUCHI Sabri (FRA),N,21,SIO,,
97410100,97410010,CZE,BRUCKNER Karel (CZE),N,7,SIONKO,,
1014,8740,TUN,KASPERCZAK Henryk (POL),S,14,Sirajeddine CHIHI,,
255931,300186513,ITA,Cesare PRANDELLI (ITA),S,12,SIRIGU,GK,
206,1165,SUI,RAPPAN Karl (AUT),S,0,Sirio VERNATI,,
255931,300186496,FRA,DESCHAMPS Didier (FRA),N,18,SISSOKO,,I57'
204,1133,NED,GLENDENNING Bob (ENG),S,0,Sjef VAN RUN,,
1014,8740,TUN,KASPERCZAK Henryk (POL),S,15,Skander SOUAYEH,,OH46'
97410100,97410012,AUS,HIDDINK Guus (NED),N,8,SKOKO,,
249722,300061483,SVK,WEISS Vladimir (SVK),S,3,SKRTEL,,
231,1563,URS,KACHALIN Gavril (URS),S,18,Slava METREVELI,,
1014,8736,CRO,BLAZEVIC Miroslav (BIH),S,6,Slaven BILIC,,
1014,8735,YUG,SANTRAC Slobodan (SRB),S,4,Slavisa JOKANOVIC,,
231,1563,YUG,LOVRIC Ljubomir (YUG),N,13,Slavko SVINJAREVIC,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),N,13,SLIMANI,,I66'
1014,8735,YUG,SANTRAC Slobodan (SRB),N,13,Slobodan KOMLJENOVIC,,
1014,8725,MAR,MICHEL Henri (FRA),N,5,Smahi TRIKI,,
255931,300186513,ENG,HODGSON Roy (ENG),N,12,SMALLING,,
249722,300061483,NZL,HERBERT Ricki (NZL),S,9,SMELTZ,,
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),N,4,SMERTIN,,
249722,300061483,NZL,HERBERT Ricki (NZL),S,19,SMITH,,
97410100,97410002,POL,JANAS Pawel (POL),S,15,SMOLAREK,,Y37'
97410100,97410006,NED,VAN BASTEN Marco (NED),S,20,SNEIJDER,,
97410100,97410002,POL,JANAS Pawel (POL),S,7,SOBOLEWSKI,,O67'
308,538,POR,JOSE TORRES (POR),N,18,SOBRINHO,,
293,791,BRA,SANTANA Tele (BRA),S,8,SOCRATES,C,G75'
43950100,43950007,NGA,ONIGBINDE Adegboye (NGA),S,16,SODJE,,O73' Y73'
43950100,43950013,JPN,TROUSSIER Philippe (FRA),N,23,SOGAHATA,,
249722,300061459,GRE,REHHAGEL Otto (GER),N,19,SOKRATIS,,
1014,8740,ENG,HODDLE Glenn (ENG),S,2,Sol CAMPBELL,,Y88'
43950100,43950009,CRO,JOZIC Mirko (CRO),S,14,SOLDO,,
204,1111,ESP,GARCIA Amadeo (ESP),N,0,SOLE,,
43950100,43950012,CRC,GUIMARAES Alexandre (CRC),S,8,SOLIS,,Y17'
97410100,97410001,CRC,GUIMARAES Alexandre (CRC),S,8,SOLIS M.,,O78'
43950100,43950015,RUS,ROMANTSEV Oleg (RUS),S,5,SOLOMATIN,,
1014,8725,NOR,OLSEN Egil (NOR),S,20,SOLSKJ�R,,OH46'
255931,300186494,SUI,HITZFELD Ottmar (GER),N,12,SOMMER,GK,
43950100,43950013,BEL,WASEIGE Robert (BEL),N,9,SONCK,,I68'
1014,8727,CMR,LE ROY Claude (FRA),S,4,SONG,,
337,3056,CMR,MICHEL Henri (FRA),N,22,SONGO'O,,
43950100,43950002,CMR,SCHAEFER Winni (GER),N,16,SONGOO,,
308,517,DEN,PIONTEK Sepp (GER),S,3,Soren BUSK,,
1014,8729,DEN,JOHANSSON Bo (SWE),S,12,Soren COLDING,,
308,517,DEN,PIONTEK Sepp (GER),S,6,Soren LERBY,,
43950100,43950003,DEN,OLSEN Morten (DEN),S,1,SORENSEN,GK,
43950100,43950007,ARG,BIELSA Marcelo (ARG),S,3,SORIN,,
255931,300186479,ALG,HALILHODZIC Vahid (BIH),S,15,SOUDANI,,O66'
249722,300061477,CMR,Paul LE GUEN (FRA),S,16,SOULEYMANOU,GK,
43950100,43950005,ENG,Sven-G�ran ERIKSSON (SWE),N,16,SOUTHGATE,,
255931,300186477,BIH,SUSIC Safet (BIH),S,4,SPAHI?,C,Y63'
238,1608,ITA,FABBRI Edmondo (ITA),N,11,Spartaco LANDINI,,
249722,300061466,USA,Bob BRADLEY (USA),N,2,SPECTOR,,
255931,300186473,AUS,POSTECOGLOU Ange (AUS),S,6,SPIRANOVIC,,
337,3059,GRE,PANAGOULIAS Alkis (GRE),N,12,Spiros MARANGOS,,IH46'
97410100,97410013,SUI,KUHN Koebi (SUI),N,17,SPYCHER,,
249722,300061459,GRE,REHHAGEL Otto (GER),N,4,SPYROPOULOS,,
249722,300061453,FRA,DOMENECH Raymond (FRA),N,17,SQUILLACI,,
220,1434,YUG,TIRNANIC Aleksandar (YUG),N,2,Srboljub KRIVOKUCA,,
208,1230,YUG,ARSENIJEVIC Milorad (YUG),S,0,Srdjan MRKUSIC,GK,
322,201,YUG,OSIM Ivica (BIH),S,13,Srecko KATANEC,,
97410100,97410011,CRO,KRANJCAR Zlatko (CRO),S,2,SRNA,,
337,3054,BEL,VAN HIMST Paul (BEL),S,6,STAELENS,,
262,1995,SWE,ERICSON Georg (SWE),S,14,Staffan TAPPER,,
97410100,97410010,CZE,BRUCKNER Karel (CZE),N,17,STAJNER,,I86'
1014,8725,NOR,OLSEN Egil (NOR),N,6,Stale SOLBAKKEN,,I72'
231,1490,ENG,WINTERBOTTOM Walter (ENG),N,14,Stan ANDERSON,,
250,1839,FRG,SCHOEN Helmut (FRG),N,14,Stan LIBUDA,,
208,1192,ENG,WINTERBOTTOM Walter (ENG),S,0,Stan MORTENSEN,,G39'
337,3058,NED,Dick ADVOCAAT (NED),N,18,Stan VALCKX,,
43950100,43950009,CRO,JOZIC Mirko (CRO),N,13,STANIC,,I67'
204,1108,GER,NERZ Otto (GER),S,0,Stanislaus KOBIERSKI,,G25'
337,3057,RUS,SADYRIN Pavel (RUS),N,1,Stanislav CHERCHESOV,,
322,355,TCH,VENGLOS Jozef (SVK),N,19,Stanislav GRIGA,,
262,1986,YUG,MILJANIC Miljan (SRB),N,18,Stanislav KARASI,,
293,1012,TCH,VENGLOS Jozef (SVK),N,1,Stanislav SEMAN,,
206,1150,POL,KALUZA Jozef (POL),N,0,Stanislaw BARAN,,
249722,300061471,SRB,ANTIC Radomir (SRB),S,10,STANKOVI?,C,
97410100,97410006,SCG,PETKOVIC Ilija (SCG),S,10,STANKOVIC,,Y34'
208,1192,ENG,WINTERBOTTOM Walter (ENG),N,0,Stanley MATTHEWS,,
322,151,NED,BEENHAKKER Leo (NED),N,22,Stanley MENZO,,
43950100,43950002,IRL,MC CARTHY Mick (IRL),S,5,STAUNTON,C,
238,1596,BUL,VYTLACIL Rudolf (TCH),N,17,Stefan ABADZHIEV,,
250,1780,BUL,BOZHKOV Stefan (BUL),S,4,Stefan ALADZHOV,,
201,1098,ROU,LUCHIDE Octav (ROU),S,0,Stefan BARBU,,
204,1141,TCH,PETRU Karel (TCH),S,0,Stefan CAMBAL,,
204,1141,ROU,RADULESCU Constantin (ROU),S,0,Stefan DOBAY,,G11'
337,3049,GER,VOGTS Berti (GER),S,20,Stefan EFFENBERG,,
337,3049,GER,VOGTS Berti (GER),N,11,Stefan KUNTZ,,
293,995,POL,PIECHNICZEK Antoni (POL),S,10,Stefan MAJEWSKI,,
322,75,SWE,NORDIN Olle (SWE),N,21,Stefan PETTERSON,,IH46'
337,3053,ROU,IORDANESCU Anghel (ROU),N,22,Stefan PREDA,GK,
337,3056,SWE,SVENSSON Tommy (SWE),N,17,Stefan REHN,,
322,201,FRG,BECKENBAUER Franz (GER),S,2,Stefan REUTER,,
1014,8738,GER,VOGTS Berti (GER),S,19,Stefan REUTER,,O70'
322,75,SWE,NORDIN Olle (SWE),S,8,Stefan SCHWARZ,,
206,1165,GER,HERBERGER Sepp (FRG),N,0,Stefan SKOUMAL,,
262,1995,BUL,MLADENOV Hristo (BUL),N,21,Stefan STAIKOV,,
262,1995,BUL,MLADENOV Hristo (BUL),S,4,Stefan VELICHKOV,,
322,42,ITA,VICINI Azeglio (ITA),N,12,Stefano TACCONI,,
1014,8738,GER,VOGTS Berti (GER),N,15,Steffen FREUND,,
97410100,97410006,NED,VAN BASTEN Marco (NED),N,23,STEKELENBURG,GK,
337,3053,ROU,IORDANESCU Anghel (ROU),S,12,STELEA,GK,
337,3059,GRE,PANAGOULIAS Alkis (GRE),S,4,Stelios MANOLAS,,Y55'
208,1219,SWE,RAYNOR George (ENG),S,0,Stellan NILSSON,,
250,1883,SWE,BERGMARK Orvar (SWE),N,22,Sten PALSSON,,
97410100,97410004,SWE,Lars LAGERB�CK (SWE),N,14,STENMAN,,
220,1386,FRA,BATTEAUX Albert (FRA),N,15,Stephan BRUEY,,
293,741,FRG,DERWALL Jupp (GER),N,17,Stephan ENGELS,,
337,3051,SUI,Roy HODGSON (ENG),N,12,Stephan LEHMANN,,
337,3051,SUI,Roy HODGSON (ENG),S,11,Stephane CHAPUISAT,,
308,428,BEL,THYS Guy (BEL),N,21,Stephane DEMOL,,I66'
1014,8730,FRA,JACQUET Aime (FRA),S,9,Stephane GUIVARCH,,O26'
337,3054,BEL,VAN HIMST Paul (BEL),N,21,Stephane VAN DER HEYDEN,,
337,3061,NGA,WESTERHOF Clemens (NED),N,4,Stephen KESHI,,
1014,8736,JAM,SIMOES Rene (BRA),N,2,Stephen MALCOLM,,
308,517,SCO,FERGUSON Alex (SCO),S,13,Stephen NICOL,,
322,26,CMR,NEPOMNYASHCHI Valeri (RUS),S,14,Stephen TATAW,C,
